timestamp,packet_type,protocol,qos_class,access_type,backhaul_type,path_hops,size_bytes,throughput_mbps,base_rtt_ms,jitter_ms,congestion_level_0to1,loss_rate_percent,queue_delay_ms,processing_delay_ms,tx_delay_ms,retransmission_penalty_ms,final_one_way_time_ms
2025-08-13T08:53:49.589156,control_syn_ack,TCP,best_effort,5G,fiber,10,44,98.96670051828193,9.502939797215992,0.27168379025956085,0.4405051344044277,0.2054254494991471,19.40447734366629,0.4804700470452776,0.0035567518989377215,1.1918321344548206,26.103489965932884
2025-08-13T08:53:49.589295,web_small_obj,TCP,best_effort,LEO_Satellite,mixed,12,3331,95.76913742700803,54.160620741468904,3.9209547064289914,0.7481671280380976,1.5966719940417566,55.97540514767751,2.816469062903736,0.2782524800362768,13.96011014754059,104.03150191532156
2025-08-13T08:53:49.589453,web_large_obj,TCP,best_effort,5G,fiber,9,273777,318.69637589935934,18.55369663517555,0.6005787051061728,0.3003521687001961,0.18275086548055577,9.021142524291106,1.5553086905976405,6.87242204690663,1.0357652266632478,28.362065511152576
2025-08-13T08:53:49.589654,file_transfer_tcp,TCP,best_effort,FixedWireless,mmwave,10,24240984,117.20347632409084,37.4197102476503,1.4551863011087862,0.08744523659069935,0.3463314646555752,0.7646669402403384,1.0954140444554954,1654.6255971431342,2.2305930007757544,1678.8813125535398
2025-08-13T08:53:49.589842,voip_rtp,UDP,voice,5G,fiber,8,149,429.7171557461509,23.201693469230737,0.30409858357607805,0.18302694176349574,0.18733064157781235,1.3399544564519226,0.421502118517763,0.002773917643409509,0.3998800096277455,14.069055820432286
2025-08-13T08:53:49.590004,control_syn_ack,TCP,best_effort,5G,fiber,15,54,312.0320994733302,17.122040981784654,1.1218857466301742,0.5309667167031964,0.3481772915727404,28.19256542465724,0.770679668707642,0.001384472945985878,2.2448665402613224,40.89240234409469
2025-08-13T08:53:49.590160,dns_query,UDP,best_effort,5G,fiber,15,94,206.005031766034,14.751785152569402,1.8533947573547587,0.3294558545129833,0.23537437393870325,10.854116007288003,1.4544739425456323,0.0036503962721360543,0.514037836422672,22.055565516167906
2025-08-13T08:53:49.590317,dns_query,UDP,best_effort,4G,fiber,17,106,46.89884923172074,56.84112376974564,1.8595311620693789,0.1643132008352379,0.3698927477489204,2.6998827968721226,1.1470210863431982,0.01808146711255428,0.8451686697068358,34.99024706697692
2025-08-13T08:53:49.590475,iot_mqtt,TCP,ultra_reliable_low_latency,4G,fiber,15,189,22.29120350562357,31.26663988562641,1.0716481648205605,0.3105628597371165,0.5945691477303788,1.9289857969619177,0.6196091116562037,0.06782944669714923,4.266510703472037,23.58790316642107
2025-08-13T08:53:49.590608,web_large_obj,TCP,best_effort,LEO_Satellite,mixed,15,590677,8.593600716531808,48.92494596660096,8.168673391467777,0.2645967543774605,0.8549553898451364,7.001144242708617,3.140146928179642,549.8761410812995,6.597237837247097,599.2458164642031
2025-08-13T08:53:49.590788,voip_rtp,UDP,voice,4G,fiber,13,177,28.028924579432623,55.547623941837415,1.9495644617538657,0.48004288672425577,0.9746900538557067,9.217646923782267,0.584912081483854,0.05051924114987445,2.453653198300864,42.03010787738943
2025-08-13T08:53:49.590954,control_syn_ack,TCP,best_effort,5G,mixed,9,49,181.8356917888781,17.326253004948605,1.476325236633738,0.1586779219649606,0.09118366431875752,2.517868291911813,0.5772609508401267,0.002155792386761643,0.44970782523160835,13.686444599478348
2025-08-13T08:53:49.591087,control_syn_ack,TCP,best_effort,Fiber,fiber,8,53,755.6051289111473,14.329380670999546,1.0751646211193937,0.23841234680180498,0.02807087350857287,5.684044710754413,0.36130185603819565,0.0005611396532088108,0.10937979581329596,14.395142458878281
2025-08-13T08:53:49.591244,voip_rtp,UDP,voice,4G,mixed,19,142,35.03867531816699,53.25986103481001,8.49217486745107,0.47644797342363904,0.9834853807797699,9.080106855179706,0.69928123534547,0.03242131700712447,2.478019335888717,47.41193412827709
2025-08-13T08:53:49.591577,control_syn_ack,TCP,best_effort,4G,fiber,11,72,72.89188043330556,39.5741055100751,2.3593302491336847,0.1528035366264519,0.8685110704074475,2.334892080555143,0.3114176581307098,0.007902114701609696,6.722958429873687,31.523553287432385
2025-08-13T08:53:49.591751,control_syn_ack,TCP,best_effort,5G,fiber,12,78,177.15770983004123,17.743564437375607,2.9956143705795246,0.5691516009397951,0.13892563102766067,32.393354485233175,0.9014125094093997,0.0035222853162791687,0.7453647487531756,45.911050617979356
2025-08-13T08:53:49.591949,gaming_udp,UDP,ultra_reliable_low_latency,5G,microwave,15,96,358.8844502148308,22.38968895948681,0.15439323195323842,0.04943756446983454,0.09740706201900017,0.04888145561418094,0.7984427012052271,0.002139964547196931,0.19476435643882092,12.39346618950207
2025-08-13T08:53:49.592087,voip_rtp,UDP,voice,Fiber,fiber,11,133,460.7662750872759,8.425242571785434,0.8998380508785361,0.4277704540047492,0.004135118848629174,7.319502452777171,0.6891633883477183,0.002309196782682202,0.006028326793065029,13.12946270147189
2025-08-13T08:53:49.592227,web_large_obj,TCP,best_effort,LEO_Satellite,mixed,19,245716,80.95312763068358,67.28747834120534,1.6206835338344863,0.1291326926026207,1.263484280946126,1.667525229880293,4.361758527921692,24.282298380957574,10.54177657720078,76.11778142039749
2025-08-13T08:53:49.592383,control_syn_ack,TCP,best_effort,4G,fiber,13,60,73.9839830789203,28.276025518364488,0.7862952339956085,0.2194874107730575,0.998626591940253,4.8174723487860875,0.46815779331672075,0.006487890757219352,7.949022887640932,28.165448913678812
2025-08-13T08:53:49.592541,voip_rtp,UDP,voice,FixedWireless,mixed,16,94,139.98483013380303,24.954217339773585,0.7118976114864038,0.41577467904505505,0.27892262573035176,6.914743349400742,0.930199570303303,0.005372010662021082,0.6195724680231457,21.658893679762407
2025-08-13T08:53:49.592698,iot_mqtt,TCP,ultra_reliable_low_latency,5G,fiber,8,237,406.2559519182163,8.575945724192115,1.0180559943690222,0.12337449928135237,0.204876125527477,0.3044253414584883,0.2682797344629151,0.004667008547315228,1.1880086933042115,7.07140963423801
2025-08-13T08:53:49.592855,control_syn_ack,TCP,best_effort,4G,fiber,16,71,64.78343367764448,23.353823869421376,8.589817627624752,0.5566772771145209,0.5888314900179008,30.988959085563707,0.6699628833872595,0.008767673581896075,4.21715174734461,56.151570952212914
2025-08-13T08:53:49.593038,web_small_obj,TCP,best_effort,5G,fiber,8,14481,286.2417457756159,17.085750151373198,1.1896542157232162,0.29611781335737425,0.18241481293204065,8.768575938755273,1.1768616828588845,0.4047208407218593,1.0334800992703403,21.116167853016172
2025-08-13T08:53:49.593203,control_syn_ack,TCP,best_effort,4G,microwave,16,67,6.059295430264746,61.98944297282853,1.1866890713996383,0.2720928079917552,0.2432151130539311,7.403449616083818,0.8399328682985516,0.08845912964118022,1.4595489510629909,41.97280112290045
2025-08-13T08:53:49.593476,control_syn_ack,TCP,best_effort,5G,mixed,15,47,305.406856957871,9.690503676908868,1.6792681486363215,0.11905319465661769,0.024994174874363104,1.4173663157946503,0.8785024763735068,0.0012311445910065696,0.0951560838998748,8.916776007749794
2025-08-13T08:53:49.593704,web_small_obj,TCP,best_effort,5G,microwave,14,6177,187.78097714592744,23.175419088308573,0.9185304394416685,0.1561655335267191,0.07990631027258334,2.438767386168483,2.4345863080033507,0.26315764648299855,0.38381972365304917,18.026571047903833
2025-08-13T08:53:49.593869,voip_rtp,UDP,voice,4G,mmwave,10,145,51.3059638337038,58.98793873940154,2.458515593932378,0.3145915182749565,0.9235041335503652,3.9587129348216923,0.6333073717286936,0.022609457328584,2.3122922274772217,38.879406954989335
2025-08-13T08:53:49.594068,video_chunk,TCP,video,4G,fiber,13,2495909,81.49893175571097,61.74651183996495,6.807462830981821,0.3578503601965905,0.10446871731320302,10.244550423426364,1.8957996577242127,245.00041374592385,0.5294360510636427,295.3509186291024
2025-08-13T08:53:49.594235,voip_rtp,UDP,voice,FixedWireless,microwave,12,181,37.795131908944946,33.005064540807396,4.905577494023376,0.38583115751345115,0.41330943688850424,5.954627284326783,0.5350164199136584,0.03831181231192642,0.9549108872350437,28.89097616821449
2025-08-13T08:53:49.594394,dns_query,UDP,best_effort,4G,microwave,14,102,22.646532335780392,29.21854603394816,2.0859001804101016,0.13709205130024654,0.5038789355088342,1.879423052970943,1.2628878885047252,0.0360320064856358,1.1874595233233394,21.060975668668824
2025-08-13T08:53:49.594528,file_transfer_tcp,TCP,best_effort,LEO_Satellite,mixed,21,26811012,11.492511126863883,51.93142296763445,10.338349362730339,0.6387947306313694,2.2482761643425646,40.80587078824038,2.0027316724508823,18663.292437336124,21.049878000859003,18763.454978644222
2025-08-13T08:53:49.594687,voip_rtp,UDP,voice,4G,microwave,18,99,61.837175535474685,56.409437810180165,6.438119248145181,0.19157971663576312,0.12175931846883196,1.4681115130495719,0.20420305484670795,0.012807829483506183,0.24895016629286568,36.57691071690791
2025-08-13T08:53:49.594845,voip_rtp,UDP,voice,4G,microwave,19,108,54.52356340428909,26.84093154594807,4.996567596231298,0.2887136814931893,1.2643532166432272,3.3342235952540307,0.9844614401439906,0.01584635973979708,3.2667451191258614,26.018309883469012
2025-08-13T08:53:49.594979,iot_mqtt,TCP,ultra_reliable_low_latency,LEO_Satellite,mixed,18,86,164.9004389331386,36.54579031985351,5.901047782447262,0.04389981139115257,0.13046459821592424,0.03854386880357538,0.35407922222850435,0.004172214485608254,0.6912278264581707,25.26196607434987
2025-08-13T08:53:49.595143,video_chunk,TCP,video,Fiber,fiber,12,4218222,458.66638487928645,13.620426509893134,1.1626656085199565,0.5948529503463551,0.2464330006811929,28.30800260286106,1.8583361444569904,73.57368473576136,1.482752394159745,113.19565474070568
2025-08-13T08:53:49.595311,file_transfer_tcp,TCP,best_effort,5G,mmwave,14,26975766,276.8966557675465,9.11105779358202,2.895330562729002,0.4088819997913763,0.15428748002604195,16.718448975339502,2.2525182520836764,779.3742665536859,0.8453310445150907,806.641424285144
2025-08-13T08:53:49.595470,dns_query,UDP,best_effort,4G,mixed,11,114,64.70752591879857,29.273645478836123,5.355108200740599,0.13276009733882985,0.8056961801152377,1.7625243445415575,1.9729418976388018,0.014094187454245557,1.9899786931244963,25.73147006291776
2025-08-13T08:53:49.595628,iot_mqtt,TCP,ultra_reliable_low_latency,4G,fiber,10,379,42.55801547346115,56.879115079444574,0.5726344653160047,0.25260940480744837,0.5639637628895715,1.2762302279434665,0.9901779117888252,0.07124392353047412,4.004344515819933,35.35418858412099
2025-08-13T08:53:49.595788,control_syn_ack,TCP,best_effort,5G,microwave,9,43,153.952366704798,11.71031609370609,2.7921247248753485,0.3521636036970705,0.2293047374519176,12.401920376890734,0.9913479278506871,0.0022344573673207394,1.3599584145646908,23.402743948401824
2025-08-13T08:53:49.595946,web_large_obj,TCP,best_effort,4G,fiber,12,1048974,21.53090569054966,31.52845979025095,2.968744518109193,0.291427284375914,1.3622786051184663,8.492986207871983,1.2313707062535855,389.75564338119426,11.538493741853284,429.7514684504078
2025-08-13T08:53:49.596105,control_syn_ack,TCP,best_effort,5G,fiber,12,59,266.70908669847944,24.9134329849894,1.9624120484190215,0.3411288042223098,0.0105818537238865,11.636886107014297,0.7982972832737829,0.0017697184818213805,0.03392376923604221,26.890005418919664
2025-08-13T08:53:49.596298,web_large_obj,TCP,best_effort,5G,fiber,15,815537,96.98656536443384,15.776345662153023,0.4375315264262231,0.3220019811012809,0.10990617591709569,10.368527583314968,2.633812852282795,67.27010050809099,0.56267356546057,89.16081886665208
2025-08-13T08:53:49.596458,file_transfer_tcp,TCP,best_effort,FixedWireless,mixed,13,9197295,27.38476144566321,27.39689337696927,3.381557365605264,0.4562129650660911,0.8691837898027752,20.813026949439443,3.5934786409220454,2686.8358939694995,6.729207766130025,2735.051611380081
2025-08-13T08:53:49.596591,file_transfer_tcp,TCP,best_effort,Fiber,fiber,8,10456807,704.4518246910577,7.452855322553345,1.02663655288119,0.38559102491716646,0.03420752206142279,14.868043849667089,3.258149918672924,118.75113821543049,0.13866789869885307,141.76906409662723
2025-08-13T08:53:49.596748,iot_mqtt,TCP,ultra_reliable_low_latency,4G,microwave,14,62,22.299409137048208,20.257258537735737,2.6600112004889076,0.335603023161404,1.4767899906884878,2.2525877831014776,0.6935415347005938,0.022242741812201035,12.711959011121616,28.468971540092664
2025-08-13T08:53:49.596905,control_syn_ack,TCP,best_effort,4G,mmwave,17,73,13.762102575082544,51.70028515498056,7.639880067723999,0.534752878245531,0.33937424128891663,28.596064079187965,0.8310455854965955,0.04243537619443279,2.1769309149001193,65.13649860099339
2025-08-13T08:53:49.597062,web_large_obj,TCP,best_effort,4G,microwave,15,833066,39.991615521066734,28.318879346613617,2.4518759564756962,0.10502645238580421,0.8102660390798017,1.10305557007476,1.2625045782960518,166.64813144368395,6.185618903253143,191.81062612509044
2025-08-13T08:53:49.597238,web_small_obj,TCP,best_effort,4G,mixed,11,13801,36.38977896993395,27.946914163837825,1.647891316492318,0.13700739347416444,0.720149706742085,1.8771025866584516,0.7059526140396067,3.0340387637754427,5.3695432084021295,26.60798557128686
2025-08-13T08:53:49.597404,gaming_udp,UDP,ultra_reliable_low_latency,4G,fiber,17,116,104.10786365751409,67.54317811252051,11.639867961730191,0.7309766915497389,2.1410971778602677,10.686538471780043,0.609334006315043,0.008913831937353569,5.831227807754372,62.547471135777265
2025-08-13T08:53:49.597563,dns_query,UDP,best_effort,4G,mmwave,11,108,39.96395290855835,52.58334126879425,6.092449945468822,0.31786459301696,0.19229938242945452,10.103789949383762,1.3645745467734063,0.021619482987003842,0.4115623797780742,44.28566693878819
2025-08-13T08:53:49.642384,voip_rtp,UDP,voice,LEO_Satellite,mixed,20,181,10.172456923299624,56.58276100822583,3.738210012489993,0.39492309783284085,1.423419725186118,6.238570128075504,0.3286603752625521,0.14234515918012014,3.7215706594665194,42.46073683858761
2025-08-13T08:53:49.642636,voip_rtp,UDP,voice,4G,fiber,10,147,11.882454340483093,41.662337448582775,7.667209678471774,0.6185108714152071,1.670167449777495,15.302227922351955,0.8880979177513637,0.09896945246348732,4.437067220736037,49.224740916066004
2025-08-13T08:53:49.642793,file_transfer_tcp,TCP,best_effort,Fiber,fiber,9,15464087,790.3970671523455,6.459220740351455,1.0295927379527001,0.4711217056808908,0.07878703333801654,22.19556615636719,1.0293125422575509,156.5196799701117,0.37737723054334993,184.3811390074082
2025-08-13T08:53:49.642965,dns_query,UDP,best_effort,5G,mmwave,8,100,197.4325944084394,13.960657830556073,2.632395509142195,0.5561286426690464,0.04972002167920029,30.927906719691588,1.9176349564040558,0.0040520158406316484,0.0929489379027054,42.55526705425921
2025-08-13T08:53:49.643129,gaming_udp,UDP,ultra_reliable_low_latency,5G,fiber,15,122,620.7970982561732,8.88351182207503,1.4590567943496873,0.28125582008530237,0.1529409125644954,1.5820967266371195,0.8608201182992508,0.0015721722971025417,0.3199160553907359,8.665217778011412
2025-08-13T08:53:49.643295,gaming_udp,UDP,ultra_reliable_low_latency,Fiber,fiber,12,75,631.1386343267521,9.809038314489849,0.2842360748893138,0.2325010090377443,0.03721164071258422,1.081134384071385,1.0717835665922018,0.0009506627662558347,0.06757821128366988,7.4102020568477505
2025-08-13T08:53:49.643494,video_chunk,TCP,video,5G,fiber,14,844604,66.61252056514378,11.096004566707888,0.29259973928022903,0.06933883180878807,0.03996622157339422,0.38462988772859197,1.6871749944724301,101.4348645370978,0.16713280645186127,109.51440424838485
2025-08-13T08:53:49.643678,gaming_udp,UDP,ultra_reliable_low_latency,4G,mmwave,10,146,81.48916779057919,62.02262031384667,5.963303325504762,0.12845400581220695,0.9008643769869652,0.33000863218404997,0.2401091914124825,0.014333193376102072,2.2500146539493207,39.809079153350055
2025-08-13T08:53:49.643842,iot_mqtt,TCP,ultra_reliable_low_latency,5G,mmwave,11,156,599.9246277268115,14.723757887433258,0.5758559185057518,0.107555134977304,0.12530142813713416,0.23136214119972165,0.6983732668507863,0.0020802613233746143,0.6585325115218206,9.528083043118084
2025-08-13T08:53:49.644003,control_syn_ack,TCP,best_effort,4G,microwave,16,47,32.33649642635902,40.26550915428717,0.7572492758578684,0.012853700215431472,0.46183648944205125,0.016521760922818308,0.5240166392642572,0.011627728466387115,3.150764094028172,24.59293407568309
2025-08-13T08:53:49.644170,video_chunk,TCP,video,5G,fiber,11,2210826,370.0846489479396,13.3065169638396,1.9222147578737965,0.5892383784986202,0.030512708999248652,27.77614933565465,1.3193110193622208,47.79070963975056,0.12089460378840768,85.58253783834945
2025-08-13T08:53:49.644356,iot_mqtt,TCP,ultra_reliable_low_latency,5G,microwave,11,315,156.06035428007468,17.99403430887658,2.403730055012042,0.31563891249845644,0.25356778330767005,1.9925584616641647,0.6682834915174017,0.0161475988672784,1.5344151736126121,15.612151935111788
2025-08-13T08:53:49.644546,web_large_obj,TCP,best_effort,4G,fiber,10,796788,38.367126149541086,66.83028461474808,1.4276894200996135,0.2377901281384279,1.2402043439392536,5.6544145040089955,4.946520491835388,166.1397305379424,10.309127086933254,221.8926243481937
